,id,dept,level,workload,employment_years,last_year_promo,last_year_violations,supervisor_evaluation,salary,job_satisfaction_rate
3621,315357,sales,middle,high,6,no,yes,3,48000,0.22
3622,537977,sales,middle,medium,4,no,no,4,38400,0.6
3623,155594,sales,junior,medium,1,no,no,2,26400,0.27
3624,813979,technology,junior,medium,2,no,no,4,26400,0.67
3625,194775,sales,middle,high,2,no,yes,3,56400,0.2
3626,957817,sales,middle,medium,4,no,no,4,33600,0.49
3627,106442,technology,junior,low,3,no,no,4,19200,0.82
3628,265239,purchasing,junior,high,2,no,no,4,32400,0.7
3629,253114,technology,middle,low,6,no,no,4,28800,0.78
3630,136271,marketing,junior,low,2,no,no,3,13200,0.26
3631,667085,sales,junior,low,2,no,no,2,12000,0.37
3632,466734,marketing,junior,medium,2,no,no,2,24000,0.35
3633,523880,technology,junior,low,1,no,yes,2,14400,0.05
3634,698692,hr,middle,low,4,no,no,4,20400,0.44
3635,352886,technology,junior,medium,1,no,no,4,31200,0.6
3636,215738,purchasing,middle,high,10,no,no,1,51600,0.36
3637,895425,technology,junior,high,1,no,no,3,46800,0.29
3638,460067,sales,senior,high,10,no,no,4,64800,0.63
3639,268869,marketing,junior,high,3,no,no,2,37200,0.45
3640,358308,marketing,junior,medium,2,no,no,4,31200,0.77
3641,761205,sales,junior,medium,2,no,no,4,21600,0.67
3642,613032,sales,junior,high,3,no,no,5,32400,0.64
3643,196211,marketing,middle,high,3,no,no,3,50400,0.23
3644,445579,sales,junior,medium,3,no,no,4,25200,0.85
3645,186635,purchasing,middle,low,3,no,no,5,30000,0.69
3646,411361,purchasing,junior,medium,1,no,no,4,26400,0.67
3647,704020,hr,junior,medium,1,no,no,4,27600,0.71
3648,712494,sales,senior,medium,10,no,no,3,44400,0.29
3649,287595,sales,middle,medium,8,no,no,2,37200,0.36
3650,522362,marketing,middle,low,5,no,no,4,26400,0.72
3651,969997,technology,middle,low,6,no,no,4,34800,0.78
3652,976632,marketing,junior,medium,1,no,no,3,27600,0.33
3653,466452,sales,junior,low,4,no,yes,4,12000,0.58
3654,975021,marketing,middle,high,9,no,no,3,55200,0.29
3655,130717,technology,middle,medium,5,no,yes,1,49200,0.34
3656,547523,purchasing,junior,low,3,no,no,4,19200,0.82
3657,214599,hr,middle,medium,5,no,no,3,40800,0.72
3658,775557,technology,middle,medium,6,no,no,5,40800,0.61
3659,615069,technology,middle,medium,4,no,no,4,50400,0.63
3660,106537,sales,middle,medium,5,no,no,4,33600,0.61
3661,828694,technology,junior,medium,1,no,no,4,31200,0.63
3662,546393,marketing,middle,high,5,no,no,4,62400,0.84
3663,704790,purchasing,junior,medium,2,no,no,4,21600,0.61
3664,726151,technology,middle,medium,3,no,no,4,51600,0.62
3665,704545,sales,middle,low,6,no,no,4,24000,0.89
3666,460749,sales,middle,high,1,no,no,5,60000,0.65
3667,891895,hr,senior,high,8,no,no,5,73200,0.62
3668,341981,sales,junior,medium,1,no,no,4,27600,0.59
3669,284691,technology,junior,medium,1,no,no,4,26400,0.57
3670,407821,technology,junior,medium,1,no,no,5,27600,0.42
3671,689230,purchasing,junior,medium,2,no,yes,3,21600,0.22
3672,978239,hr,junior,low,3,no,no,4,13200,0.64
3673,523279,technology,middle,high,10,no,no,4,57600,0.64
3674,167852,technology,middle,high,3,no,no,3,68400,0.51
3675,631778,sales,middle,high,2,no,no,4,58800,0.6
3676,178708,marketing,junior,medium,1,no,no,3,26400,0.2
3677,886413,technology,middle,low,1,no,no,4,22800,0.54
3678,293108,purchasing,middle,medium,9,no,yes,2,37200,0.21
3679,472677,technology,middle,high,9,no,yes,3,57600,0.4
3680,671929,technology,junior,medium,1,no,no,4,31200,0.68
3681,912380,marketing,middle,low,8,no,no,1,30000,0.54
3682,744467,marketing,junior,low,2,no,no,4,13200,0.62
3683,410075,technology,junior,medium,3,no,yes,2,33600,0.36
3684,169030,marketing,senior,medium,9,no,no,4,62400,0.78
3685,455462,marketing,middle,medium,4,no,no,2,40800,0.38
3686,773215,sales,senior,medium,3,no,no,3,55200,0.34
3687,618251,hr,junior,medium,1,no,yes,4,22800,0.37
3688,158096,hr,senior,medium,3,no,no,4,61200,0.74
3689,308186,sales,middle,high,8,no,no,4,54000,0.91
3690,641879,sales,junior,medium,2,no,no,4,25200,0.78
3691,465000,sales,junior,medium,2,no,yes,3,26400,0.3
3692,312562,sales,middle,medium,7,no,no,4,33600,0.62
3693,269777,technology,junior,medium,2,no,no,1,30000,0.38
3694,402312,purchasing,junior,medium,1,no,no,4,30000,0.6
3695,494053,technology,senior,medium,8,yes,no,3,68400,0.73
3696,950430,marketing,junior,high,1,no,no,5,34800,0.45
3697,576129,hr,middle,medium,7,no,no,5,45600,0.81
3698,608347,sales,middle,low,7,no,no,5,28800,0.85
3699,397514,purchasing,junior,medium,1,no,no,4,22800,0.51
3700,914649,sales,middle,high,5,no,no,3,48000,0.35
3701,257555,sales,junior,low,2,no,no,3,18000,0.52
3702,911573,marketing,middle,low,10,no,no,4,26400,0.76
3703,319029,marketing,junior,high,4,no,yes,3,36000,0.19
3704,330061,technology,junior,medium,1,no,yes,3,31200,0.22
3705,831897,hr,middle,high,4,no,no,5,60000,0.63
3706,817811,hr,junior,low,1,no,yes,4,16800,0.58
3707,811023,hr,junior,medium,2,no,no,4,26400,0.88
3708,979147,hr,junior,medium,1,no,no,4,22800,0.5
3709,738102,sales,middle,high,5,no,no,3,48000,0.31
3710,612031,sales,middle,medium,6,no,no,4,33600,0.67
3711,737605,sales,middle,low,8,no,no,3,22800,0.34
3712,125737,sales,middle,low,6,no,no,3,24000,0.42
3713,732443,purchasing,middle,low,8,no,no,5,25200,0.85
3714,974284,technology,middle,medium,5,no,no,5,52800,0.76
3715,390492,sales,junior,low,1,no,yes,4,18000,0.55
3716,148772,sales,middle,medium,4,no,no,4,33600,0.56
3717,203464,sales,junior,medium,1,no,yes,3,24000,0.24
3718,424836,sales,junior,medium,4,no,yes,3,21600,0.16
3719,592203,sales,middle,high,5,no,no,5,57600,0.8
3720,372686,hr,senior,high,6,no,no,2,64800,0.35
3721,405859,technology,junior,medium,1,no,no,5,36000,0.74
3722,278517,hr,senior,high,7,no,no,3,67200,0.3
3723,193063,purchasing,junior,medium,2,no,no,4,26400,0.82
3724,910648,technology,junior,low,5,no,no,5,19200,0.75
3725,635655,purchasing,middle,medium,1,no,no,5,34800,0.58
3726,628409,sales,junior,low,3,no,no,4,18000,0.81
3727,463873,technology,middle,low,2,no,no,4,34800,0.66
3728,704437,purchasing,middle,low,2,no,no,4,24000,0.69
3729,887379,marketing,junior,medium,1,no,no,4,27600,0.61
3730,719915,marketing,junior,low,3,no,no,5,16800,0.81
3731,849595,purchasing,junior,low,4,no,no,3,15600,0.46
3732,406018,marketing,junior,medium,2,no,no,3,31200,0.54
3733,254046,marketing,junior,medium,1,no,no,5,25200,0.5
3734,167805,purchasing,middle,low,3,no,no,4,30000,0.6
3735,194633,technology,senior,medium,5,no,no,4,70800,0.67
3736,336766,sales,junior,high,1,no,no,5,33600,0.82
3737,884275,purchasing,middle,medium,4,yes,no,4,39600,0.75
3738,796168,marketing,junior,low,1,no,no,4,16800,0.88
3739,951350,technology,middle,high,2,no,no,4,57600,0.57
3740,692605,purchasing,senior,high,5,no,no,2,64800,0.11
3741,787969,sales,middle,low,6,no,no,5,19200,0.69
3742,315082,technology,junior,high,2,no,no,3,38400,0.4
3743,182573,sales,junior,medium,2,no,no,4,27600,0.82
3744,148655,sales,junior,medium,4,no,no,5,21600,0.64
3745,248762,sales,junior,medium,2,no,no,3,24000,0.57
3746,154192,sales,senior,high,9,no,no,5,66000,0.65
3747,932848,purchasing,junior,medium,1,no,no,3,25200,0.33
3748,596295,sales,middle,low,9,no,no,1,22800,0.32
3749,418180,hr,junior,medium,2,no,no,3,30000,0.48
3750,224317,sales,middle,medium,7,no,no,4,38400,0.89
3751,370875,sales,middle,high,4,no,no,5,49200,0.45
3752,441872,technology,junior,medium,4,no,no,5,27600,0.72
3753,473891,technology,junior,medium,1,no,no,3,33600,0.28
3754,125347,marketing,middle,low,6,no,no,4,31200,0.78
3755,190562,sales,middle,medium,6,no,no,4,43200,0.83
3756,143131,sales,middle,medium,6,yes,no,3,33600,0.42
3757,999521,sales,middle,low,5,yes,no,4,19200,0.87
3758,714116,marketing,middle,high,5,no,no,3,51600,0.37
3759,369398,technology,middle,low,6,no,no,1,26400,0.36
3760,302122,sales,middle,low,9,no,no,4,24000,0.77
3761,560823,marketing,middle,low,6,no,no,2,25200,0.51
3762,484650,sales,middle,medium,6,yes,no,4,44400,0.98
3763,992365,technology,middle,high,5,no,no,4,56400,0.6
3764,435664,sales,junior,low,1,no,no,4,12000,0.43
3765,628200,sales,middle,low,5,no,no,5,28800,0.76
3766,955855,hr,junior,low,1,no,yes,3,16800,0.1
3767,723350,sales,middle,low,8,no,yes,4,28800,0.6
3768,952095,sales,middle,high,7,no,no,3,48000,0.41
3769,645003,sales,junior,medium,2,no,no,3,27600,0.56
3770,455889,technology,junior,medium,3,no,no,4,34800,0.88
3771,119037,sales,junior,low,2,no,no,4,15600,0.78
3772,516194,technology,middle,medium,7,no,no,3,38400,0.4
3773,197360,hr,middle,medium,5,no,yes,3,39600,0.41
3774,457479,sales,middle,medium,5,no,no,4,38400,0.78
3775,375447,sales,junior,medium,1,no,no,2,27600,0.28
3776,898880,sales,junior,medium,1,no,no,3,24000,0.28
3777,572463,purchasing,middle,medium,3,no,no,4,33600,0.56
3778,826107,technology,junior,low,1,no,no,3,22800,0.31
3779,488518,sales,middle,medium,4,no,no,4,33600,0.46
3780,201249,sales,middle,medium,4,no,no,3,42000,0.39
3781,901962,technology,middle,high,9,no,no,2,61200,0.34
3782,621079,sales,junior,low,2,no,no,3,12000,0.39
3783,303711,purchasing,middle,low,6,no,no,2,19200,0.26
3784,787872,sales,middle,medium,10,no,yes,1,31200,0.22
3785,395493,technology,junior,medium,2,no,no,5,31200,0.81
3786,317505,sales,junior,medium,2,no,no,4,21600,0.69
3787,425782,marketing,middle,medium,5,no,no,4,36000,0.71
3788,125326,sales,senior,medium,1,no,no,2,57600,0.33
3789,109161,technology,junior,medium,3,no,no,4,31200,0.79
3790,551370,sales,junior,low,1,no,no,4,19200,0.69
3791,875764,sales,junior,low,1,no,no,2,18000,0.32
3792,339475,marketing,senior,high,2,no,no,2,73200,0.16
3793,148737,technology,middle,low,8,no,no,5,22800,0.67
3794,230146,sales,junior,low,3,no,no,4,15600,0.76
3795,304596,purchasing,middle,medium,8,no,no,4,44400,0.75
3796,739781,technology,middle,low,4,no,no,4,33600,0.68
3797,309560,sales,middle,low,7,no,no,5,28800,0.93
3798,748903,hr,middle,low,6,no,no,3,25200,0.69
3799,340363,sales,junior,medium,1,no,no,3,27600,0.36
3800,371639,hr,senior,high,3,no,no,5,81600,0.59
3801,674269,purchasing,senior,high,8,no,no,3,72000,0.58
3802,467773,sales,middle,high,7,no,no,2,50400,0.41
3803,510512,sales,junior,medium,4,no,no,4,27600,0.77
3804,786319,technology,junior,medium,1,no,no,3,31200,0.41
3805,530940,marketing,junior,medium,2,no,no,4,24000,0.67
3806,495920,purchasing,middle,medium,7,no,no,1,37200,0.38
3807,984972,technology,junior,low,3,no,no,3,18000,0.39
3808,470245,technology,middle,high,7,no,no,3,68400,0.63
3809,430583,sales,junior,medium,2,no,no,4,21600,0.67
3810,538371,technology,middle,medium,8,no,no,3,44400,0.31
3811,370880,sales,middle,high,6,no,no,3,46800,0.4
3812,422552,purchasing,middle,medium,4,no,no,5,39600,0.74
3813,131640,sales,junior,medium,3,no,no,3,26400,0.55
3814,653491,sales,middle,low,3,no,no,2,27600,0.27
3815,771677,marketing,middle,high,4,no,no,4,63600,0.7
3816,902748,sales,middle,medium,5,no,no,4,44400,0.93
3817,424169,sales,junior,high,1,no,no,5,32400,0.73
3818,419086,sales,junior,high,1,no,no,5,32400,0.67
3819,319746,technology,junior,low,1,no,no,4,15600,0.56
3820,898895,sales,senior,low,3,no,yes,2,37200,0.2
3821,548638,hr,junior,low,2,no,no,5,16800,0.81
3822,591868,hr,junior,low,3,no,yes,3,16800,0.28
3823,389292,hr,middle,low,5,no,yes,3,20400,0.41
3824,448604,marketing,junior,high,2,no,no,3,42000,0.51
3825,183006,marketing,junior,medium,3,no,no,5,27600,0.89
3826,509323,sales,junior,high,3,no,no,3,30000,0.45
3827,731760,sales,middle,medium,3,no,no,4,38400,0.71
3828,214696,sales,senior,high,5,no,yes,3,75600,0.13
3829,282030,sales,middle,high,1,yes,no,3,56400,0.44
3830,226656,marketing,middle,high,4,yes,no,4,57600,0.78
3831,849290,technology,junior,medium,1,no,yes,4,34800,0.46
3832,247544,technology,junior,medium,4,no,no,2,30000,0.41
3833,914154,sales,junior,medium,3,no,no,3,20400,0.27
3834,221485,technology,junior,medium,2,no,no,3,34800,0.43
3835,839659,purchasing,middle,medium,3,no,no,5,40800,0.61
3836,495307,sales,junior,medium,3,no,no,5,25200,0.8
3837,517197,purchasing,junior,medium,2,no,no,3,25200,0.5
3838,959697,sales,senior,high,10,no,no,4,72000,0.75
3839,868744,technology,senior,high,5,yes,no,4,97200,0.84
3840,821817,sales,junior,medium,1,no,no,4,27600,0.68
3841,784072,purchasing,junior,medium,1,no,no,4,22800,0.52
3842,369013,purchasing,middle,low,7,no,no,5,20400,0.61
3843,293009,hr,junior,medium,1,no,no,3,28800,0.4
3844,593466,sales,junior,medium,1,no,no,4,25200,0.68
3845,653370,hr,middle,medium,6,no,no,4,34800,0.64
3846,881735,sales,middle,low,9,no,no,3,27600,0.58
3847,837480,purchasing,junior,medium,2,no,yes,3,21600,0.12
3848,485295,hr,junior,medium,1,no,no,5,27600,0.63
3849,125839,technology,middle,medium,5,no,no,5,40800,0.61
3850,175613,sales,middle,medium,6,no,no,4,38400,0.82
3851,362254,sales,middle,medium,10,no,no,4,38400,0.75
3852,176885,hr,junior,low,2,no,no,5,16800,0.83
3853,243900,sales,middle,medium,6,yes,no,4,38400,0.99
3854,623256,sales,junior,medium,1,no,no,5,28800,0.61
3855,840417,sales,middle,low,5,no,no,1,18000,0.29
3856,509444,sales,junior,low,2,no,no,3,18000,0.53
3857,105776,sales,junior,medium,1,no,no,3,25200,0.4
3858,317985,purchasing,middle,medium,6,no,no,5,39600,0.9
3859,217506,marketing,middle,medium,2,no,no,3,39600,0.23
3860,907978,technology,middle,high,6,no,no,5,63600,0.8
3861,802109,sales,junior,low,5,no,no,4,19200,0.82
3862,543938,purchasing,junior,low,1,no,no,4,15600,0.71
3863,701380,sales,junior,medium,1,no,no,2,26400,0.35
3864,755493,marketing,middle,high,3,no,no,4,62400,0.65
3865,646568,technology,middle,high,5,no,no,5,57600,0.6
3866,641150,,junior,low,3,no,yes,4,12000,0.54
3867,411711,sales,junior,low,1,no,no,3,12000,0.2
3868,408957,purchasing,junior,high,4,no,no,4,36000,0.84
3869,720140,technology,middle,low,6,no,no,3,27600,0.38
3870,794053,hr,junior,low,2,no,no,3,20400,0.44
3871,249841,technology,middle,low,6,no,no,5,28800,0.87
3872,838262,technology,junior,low,4,no,no,3,19200,0.43
3873,310256,sales,junior,medium,2,no,no,5,22800,0.67
3874,230755,sales,middle,medium,5,no,no,3,32400,0.39
3875,300323,purchasing,middle,low,7,no,no,4,19200,0.69
3876,693082,purchasing,middle,low,6,no,no,1,22800,0.29
3877,947224,technology,junior,medium,3,no,no,1,30000,0.38
3878,367441,sales,junior,low,2,no,no,4,15600,0.86
3879,966718,sales,junior,low,1,no,no,4,12000,0.55
3880,407109,sales,middle,medium,3,no,no,2,37200,0.15
3881,614999,technology,junior,medium,3,no,no,4,31200,0.89
3882,303480,hr,middle,low,6,no,no,3,28800,0.67
3883,433515,sales,middle,medium,8,no,no,2,42000,0.56
3884,792675,sales,middle,low,5,no,no,4,28800,0.79
3885,246894,purchasing,junior,medium,1,no,no,4,28800,0.62
3886,623552,purchasing,middle,medium,7,no,no,2,32400,0.33
3887,486676,hr,middle,medium,4,no,no,3,45600,0.51
3888,769308,hr,junior,medium,3,no,no,4,31200,0.83
3889,660840,marketing,junior,medium,1,no,yes,3,26400,0.08
3890,193015,purchasing,middle,medium,3,no,no,3,34800,0.27
3891,517136,purchasing,junior,medium,2,no,no,4,22800,0.74
3892,172291,purchasing,middle,low,7,no,no,5,19200,0.61
3893,503753,marketing,middle,medium,8,no,no,3,34800,0.33
3894,459612,technology,senior,high,9,no,no,4,88800,0.79
3895,825144,hr,junior,low,2,no,no,4,13200,0.7
3896,213930,sales,middle,high,7,no,no,2,51600,0.33
3897,946720,purchasing,junior,high,3,no,no,5,36000,0.9
3898,734838,sales,middle,medium,6,no,yes,3,36000,0.23
3899,553700,marketing,middle,low,3,no,no,2,25200,0.41
3900,338109,hr,middle,high,4,no,no,5,51600,0.48
3901,438468,technology,middle,medium,1,no,no,4,52800,0.68
3902,612590,technology,senior,high,8,no,no,3,76800,0.39
3903,352238,technology,middle,high,8,no,no,3,66000,0.68
3904,244111,sales,junior,low,1,no,no,3,12000,0.14
3905,431068,sales,senior,medium,6,no,no,3,50400,0.24
3906,246464,purchasing,middle,high,5,no,no,3,46800,0.46
3907,603192,sales,junior,medium,2,no,no,4,21600,0.7
3908,266857,sales,junior,medium,2,no,no,2,20400,0.25
3909,999348,technology,junior,high,2,no,no,4,46800,0.8
3910,465079,sales,junior,low,2,no,yes,3,12000,0.15
3911,949734,technology,middle,medium,7,no,yes,3,49200,0.26
3912,739727,marketing,junior,low,1,no,no,4,20400,0.78
3913,602020,hr,junior,medium,1,no,yes,2,28800,0.24
3914,139024,sales,middle,medium,5,no,no,4,43200,0.77
3915,306226,marketing,junior,medium,2,no,no,4,31200,0.88
3916,711144,purchasing,middle,high,9,no,no,4,50400,0.67
3917,918238,technology,middle,medium,4,no,no,3,45600,0.36
3918,811894,hr,junior,low,3,no,no,3,16800,0.47
3919,710639,sales,junior,high,1,no,no,4,31200,0.64
3920,589899,purchasing,junior,medium,2,no,yes,4,28800,0.6
3921,771891,marketing,middle,medium,4,no,no,5,40800,0.61
3922,563496,purchasing,junior,medium,3,no,no,4,21600,0.67
3923,873406,sales,middle,medium,9,no,yes,3,43200,0.38
3924,373914,sales,junior,medium,3,no,no,5,27600,0.86
3925,171820,marketing,middle,high,5,no,no,3,50400,0.32
3926,713941,sales,junior,medium,1,no,no,3,24000,0.35
3927,841623,sales,middle,medium,3,no,no,4,33600,0.45
3928,833969,purchasing,senior,medium,10,no,yes,3,52800,0.54
3929,515523,technology,junior,medium,1,no,no,3,26400,0.14
3930,644476,technology,junior,high,2,no,no,4,43200,0.76
3931,257009,sales,middle,medium,2,no,no,4,43200,0.6
3932,475153,purchasing,junior,medium,1,no,no,3,25200,0.39
3933,288874,sales,middle,low,4,no,no,4,19200,0.52
3934,640431,technology,middle,low,4,no,no,5,22800,0.51
3935,927653,technology,junior,high,1,no,no,4,46800,0.6
3936,764259,purchasing,middle,medium,6,no,no,4,34800,0.64
3937,366045,sales,junior,low,2,no,no,4,15600,0.77
3938,539912,technology,middle,low,5,no,no,4,22800,0.69
3939,609378,sales,middle,medium,5,no,no,4,33600,0.69
3940,816091,technology,junior,low,2,no,no,4,15600,0.66
3941,805985,technology,junior,medium,1,no,no,3,34800,0.35
3942,215496,technology,senior,medium,10,no,yes,4,70800,0.63
3943,487229,hr,junior,medium,2,no,no,2,28800,0.53
3944,291642,sales,middle,medium,5,no,no,3,38400,0.48
3945,220483,technology,middle,low,5,no,no,4,34800,0.79
3946,608163,marketing,middle,low,1,no,no,4,20400,0.46
3947,508716,sales,senior,medium,9,no,no,3,51600,0.58
3948,910492,technology,middle,low,2,no,no,2,33600,0.36
3949,157562,technology,middle,medium,3,no,no,1,49200,0.39
3950,653462,sales,senior,medium,2,no,no,2,43200,0.19
3951,749473,hr,middle,high,3,no,no,3,55200,0.52
3952,653304,hr,junior,medium,2,no,no,4,30000,0.92
3953,443434,purchasing,junior,medium,1,no,no,4,25200,0.7
3954,706200,purchasing,middle,high,10,no,yes,2,51600,0.13
3955,901323,technology,senior,medium,8,yes,no,4,63600,1.0
3956,276978,sales,senior,high,5,no,no,4,64800,0.5
3957,769278,purchasing,middle,high,2,no,no,4,55200,0.67
3958,991982,purchasing,middle,medium,5,no,no,2,32400,0.35
3959,236866,hr,junior,medium,1,no,no,5,24000,0.48
3960,230241,purchasing,junior,low,2,no,no,4,19200,0.79
3961,561245,sales,middle,low,4,no,no,5,28800,0.73
3962,195677,marketing,junior,medium,3,no,no,3,26400,0.32
3963,938280,marketing,middle,medium,6,no,no,2,39600,0.37
3964,351063,hr,senior,high,6,no,yes,2,64800,0.16
3965,660557,purchasing,junior,high,1,no,no,2,37200,0.4
3966,572625,technology,middle,low,1,no,no,4,34800,0.6
3967,467506,marketing,middle,high,5,no,no,3,50400,0.28
3968,956942,marketing,junior,medium,2,no,no,4,27600,0.93
3969,737303,sales,middle,medium,3,no,no,4,33600,0.47
3970,335472,purchasing,middle,high,7,no,no,5,51600,0.62
3971,858728,technology,junior,low,1,no,yes,4,15600,0.31
3972,134106,hr,middle,high,10,no,yes,1,57600,0.39
3973,919388,sales,senior,medium,10,no,no,5,60000,0.76
3974,374864,sales,junior,high,1,no,no,3,30000,0.55
3975,469929,purchasing,junior,medium,1,no,no,3,21600,0.24
3976,785519,sales,junior,medium,2,no,no,4,27600,0.87
3977,188808,sales,middle,high,2,no,no,5,58800,0.67
3978,713279,sales,junior,low,1,no,yes,2,12000,0.09
3979,325386,sales,middle,medium,3,no,no,5,38400,0.67
3980,318471,sales,middle,medium,4,no,no,5,44400,0.74
3981,244541,hr,junior,medium,1,no,no,4,30000,0.7
3982,197833,marketing,junior,medium,3,no,no,4,31200,0.8
3983,516472,hr,middle,high,7,no,no,4,60000,0.76
3984,281204,technology,junior,low,2,no,no,4,15600,0.68
3985,454580,technology,middle,low,10,no,no,4,33600,0.82
3986,392304,marketing,middle,low,5,no,no,4,20400,0.42
3987,788817,sales,junior,low,1,no,no,5,15600,0.65
3988,806663,sales,middle,low,8,no,no,1,22800,0.39
3989,261436,sales,middle,low,3,no,no,3,22800,0.18
3990,430350,sales,junior,medium,1,no,yes,3,21600,0.09
3991,895642,purchasing,junior,medium,2,no,no,2,25200,0.47
3992,854006,hr,middle,medium,4,no,no,3,45600,0.47
3993,424345,hr,senior,high,6,no,no,4,80400,0.88
3994,855240,sales,junior,medium,2,no,no,3,20400,0.27
