,id,dept,level,workload,employment_years,last_year_promo,last_year_violations,supervisor_evaluation,salary,quit
3615,582941,technology,junior,medium,1,no,yes,2,33600,yes
3616,802631,sales,junior,low,3,no,no,4,12000,no
3617,380091,sales,junior,low,2,no,no,4,18000,no
3618,795518,sales,junior,low,1,no,no,3,12000,yes
3619,666899,sales,senior,high,6,no,no,4,66000,no
3620,347356,marketing,middle,medium,6,no,no,1,44400,no
3621,108822,sales,middle,medium,7,no,no,2,32400,no
3622,893022,hr,junior,low,2,no,no,3,19200,yes
3623,148502,sales,middle,high,2,no,yes,4,54000,no
3624,324498,marketing,junior,medium,1,no,no,3,27600,yes
3625,372849,sales,junior,low,1,no,yes,1,14400,yes
3626,287376,technology,junior,medium,2,no,no,1,30000,yes
3627,387840,marketing,middle,medium,4,no,no,4,48000,no
3628,611379,hr,middle,low,6,no,no,1,28800,yes
3629,172471,purchasing,middle,low,5,no,yes,3,24000,no
3630,506239,hr,middle,medium,1,no,no,3,43200,no
3631,361859,sales,senior,medium,6,no,no,4,44400,no
3632,874235,technology,junior,medium,2,no,no,4,36000,no
3633,448308,sales,middle,medium,2,no,no,4,33600,yes
3634,793234,marketing,junior,low,3,no,no,3,13200,yes
3635,741595,sales,junior,low,2,no,no,3,18000,yes
3636,356069,technology,junior,medium,2,no,no,2,30000,no
3637,797352,marketing,junior,low,2,no,no,4,16800,no
3638,425894,hr,middle,medium,7,no,no,3,34800,no
3639,141161,sales,junior,medium,1,no,no,5,21600,no
3640,930096,marketing,middle,low,9,no,no,4,31200,no
3641,517880,sales,senior,medium,6,yes,no,3,43200,no
3642,257198,technology,senior,medium,2,no,no,4,56400,no
3643,531945,marketing,middle,medium,6,yes,no,4,36000,no
3644,982429,sales,middle,medium,6,no,yes,1,32400,no
3645,629528,sales,middle,low,2,no,no,4,28800,no
3646,792039,marketing,middle,high,7,no,no,4,52800,no
3647,740337,sales,middle,low,3,no,no,5,25200,no
3648,649796,technology,junior,low,4,no,no,3,14400,no
3649,781060,technology,senior,high,6,no,no,2,76800,no
3650,939381,marketing,junior,low,3,no,no,4,20400,no
3651,359429,technology,middle,medium,8,no,no,3,50400,no
3652,474365,technology,middle,medium,4,no,no,5,46800,no
3653,951336,hr,junior,low,5,no,no,4,16800,no
3654,748831,purchasing,middle,low,6,no,no,4,24000,no
3655,431956,sales,middle,low,2,no,yes,4,28800,no
3656,383254,sales,junior,medium,2,no,no,3,24000,no
3657,444736,sales,middle,low,4,no,no,1,27600,no
3658,522573,purchasing,junior,low,2,no,no,4,15600,no
3659,194774,purchasing,junior,high,1,no,yes,3,37200,yes
3660,244072,sales,middle,medium,1,no,no,4,43200,no
3661,594300,sales,middle,medium,7,no,no,4,38400,no
3662,991373,sales,middle,high,1,no,yes,4,57600,no
3663,419410,technology,middle,high,5,no,yes,3,56400,no
3664,539025,purchasing,middle,low,7,no,no,4,24000,no
3665,713004,sales,junior,medium,2,no,no,2,26400,no
3666,739366,technology,senior,medium,6,yes,no,4,62400,no
3667,971370,technology,junior,medium,1,no,no,4,27600,yes
3668,328088,sales,junior,low,1,no,yes,3,12000,yes
3669,506444,sales,junior,medium,2,no,no,5,25200,no
3670,479483,sales,junior,medium,1,no,no,2,26400,yes
3671,681379,sales,junior,high,3,no,no,3,32400,yes
3672,949768,sales,middle,high,5,no,no,4,52800,no
3673,780462,hr,middle,high,9,no,no,4,61200,no
3674,873874,purchasing,middle,low,7,no,no,3,28800,no
3675,326381,sales,middle,medium,4,no,no,4,38400,no
3676,102444,purchasing,junior,medium,1,no,no,3,22800,no
3677,463367,marketing,junior,medium,3,no,no,3,27600,yes
3678,368442,sales,junior,low,3,no,no,4,15600,no
3679,698567,sales,junior,low,3,no,no,2,12000,yes
3680,565517,purchasing,junior,medium,3,no,no,5,22800,no
3681,729797,purchasing,junior,medium,2,no,no,4,25200,no
3682,338581,technology,junior,low,1,no,no,1,18000,yes
3683,413686,sales,middle,high,5,no,yes,2,50400,no
3684,954214,purchasing,middle,low,9,no,no,3,19200,no
3685,435700,sales,senior,medium,3,yes,no,3,50400,no
3686,126530,technology,middle,medium,7,no,yes,4,45600,no
3687,486339,marketing,junior,medium,2,no,no,1,26400,yes
3688,852544,purchasing,junior,medium,2,no,no,4,30000,no
3689,894930,hr,middle,high,4,no,no,3,60000,no
3690,249026,hr,junior,medium,1,no,no,4,27600,no
3691,339128,hr,junior,low,2,no,no,3,15600,yes
3692,256341,sales,junior,medium,1,no,no,4,24000,no
3693,322274,purchasing,middle,high,5,no,no,3,58800,no
3694,449782,sales,junior,medium,2,no,yes,1,20400,yes
3695,779736,sales,junior,low,1,no,no,5,18000,no
3696,670318,sales,middle,high,7,no,yes,4,48000,no
3697,207159,marketing,junior,low,4,no,no,2,13200,yes
3698,706833,hr,middle,high,4,no,no,3,54000,no
3699,432586,marketing,junior,medium,1,no,no,4,28800,no
3700,456884,sales,senior,high,4,no,no,3,69600,no
3701,999003,hr,middle,low,3,no,no,2,24000,yes
3702,803277,sales,junior,medium,2,no,no,3,24000,no
3703,893347,sales,senior,medium,6,no,no,2,50400,no
3704,406500,sales,middle,high,9,no,yes,4,48000,no
3705,770602,sales,junior,medium,2,no,no,4,21600,no
3706,278953,sales,middle,low,4,no,no,4,19200,no
3707,564248,hr,junior,low,2,no,yes,3,19200,yes
3708,783355,technology,junior,medium,1,no,no,3,26400,yes
3709,891515,purchasing,junior,medium,2,no,no,3,25200,yes
3710,688553,sales,junior,low,4,no,no,4,12000,no
3711,501538,purchasing,middle,medium,4,no,yes,3,38400,no
3712,762967,sales,junior,low,3,no,no,5,18000,no
3713,960462,purchasing,junior,low,2,no,no,2,12000,yes
3714,334921,sales,middle,high,4,no,no,3,46800,no
3715,741364,technology,junior,medium,3,no,no,1,30000,yes
3716,753445,technology,middle,medium,3,no,no,4,50400,no
3717,850499,sales,junior,low,1,no,yes,2,14400,no
3718,497560,purchasing,junior,medium,2,no,no,3,27600,no
3719,815409,hr,middle,low,9,no,no,2,24000,no
3720,390944,marketing,junior,low,4,no,no,4,13200,yes
3721,995164,technology,middle,medium,7,no,no,4,51600,no
3722,887903,sales,junior,high,3,no,no,4,38400,no
3723,581627,technology,middle,medium,3,no,no,4,39600,no
3724,627695,sales,middle,medium,3,no,no,4,33600,no
3725,200535,technology,junior,medium,2,no,yes,3,30000,yes
3726,113902,purchasing,junior,medium,2,no,yes,4,28800,no
3727,115705,technology,junior,medium,3,no,no,1,26400,no
3728,448845,sales,junior,medium,1,no,no,4,27600,no
3729,811026,hr,middle,low,7,no,no,4,30000,no
3730,719861,sales,middle,medium,3,yes,no,4,44400,no
3731,337865,purchasing,junior,low,1,no,yes,1,18000,yes
3732,693995,sales,junior,low,1,no,no,3,18000,yes
3733,807154,technology,junior,high,1,no,no,4,46800,yes
3734,880246,purchasing,middle,low,6,no,no,3,24000,no
3735,613802,sales,middle,medium,10,no,yes,2,37200,no
3736,589358,sales,junior,low,2,no,no,5,18000,no
3737,816619,technology,junior,low,3,no,no,5,19200,no
3738,453829,marketing,junior,medium,2,no,yes,2,30000,yes
3739,282237,hr,middle,high,6,no,no,3,55200,no
3740,450335,sales,senior,medium,10,no,no,4,57600,no
3741,478774,technology,junior,medium,3,no,no,2,30000,yes
3742,522780,hr,middle,high,7,no,no,5,62400,no
3743,569604,technology,middle,low,6,no,no,1,27600,no
3744,390069,sales,middle,medium,3,no,yes,2,37200,no
3745,295167,sales,middle,low,6,no,yes,2,22800,no
3746,374715,technology,middle,low,5,no,no,2,21600,no
3747,315404,sales,middle,low,8,no,no,4,19200,no
3748,974271,sales,senior,low,7,yes,yes,3,25200,no
3749,398211,sales,middle,medium,3,yes,no,4,38400,no
3750,598113,sales,junior,low,3,no,no,3,14400,yes
3751,619745,technology,senior,high,7,no,no,5,87600,no
3752,233856,sales,middle,medium,4,no,no,4,33600,no
3753,861971,purchasing,junior,low,2,no,no,4,12000,no
3754,918381,marketing,middle,low,4,no,no,4,20400,no
3755,878038,technology,middle,medium,9,no,no,3,49200,no
3756,155358,technology,junior,high,2,no,no,4,39600,yes
3757,985244,technology,junior,low,1,no,yes,3,19200,yes
3758,608156,hr,junior,high,2,no,no,4,40800,no
3759,877188,technology,junior,low,2,no,no,4,22800,no
3760,338577,sales,middle,low,8,no,no,4,19200,no
3761,532518,technology,middle,medium,6,no,no,3,38400,no
3762,691923,hr,middle,medium,2,no,yes,3,44400,no
3763,983874,technology,middle,medium,1,no,no,4,45600,no
3764,925822,technology,middle,low,10,no,yes,3,27600,no
3765,842404,sales,junior,medium,2,no,no,4,24000,no
3766,172756,marketing,middle,medium,2,no,no,3,46800,no
3767,554134,sales,junior,medium,1,no,no,1,20400,yes
3768,318019,marketing,middle,low,3,no,no,3,31200,yes
3769,625118,sales,junior,low,2,no,no,3,14400,yes
3770,285100,hr,junior,medium,1,no,no,2,21600,yes
3771,165051,hr,junior,medium,2,no,no,4,27600,no
3772,443674,technology,middle,medium,4,yes,no,4,51600,no
3773,492877,purchasing,junior,medium,1,no,no,4,28800,no
3774,992318,hr,junior,medium,2,no,no,3,22800,yes
3775,649332,marketing,junior,medium,1,no,yes,3,24000,yes
3776,109820,sales,junior,medium,2,no,no,4,24000,no
3777,511566,technology,junior,medium,1,no,no,4,31200,no
3778,701737,marketing,senior,medium,10,no,no,3,55200,no
3779,900419,sales,junior,low,1,no,no,3,14400,yes
3780,582525,sales,middle,high,8,no,no,4,57600,no
3781,724598,marketing,junior,low,3,no,no,3,16800,yes
3782,830981,marketing,senior,medium,9,no,no,3,48000,no
3783,174050,marketing,senior,high,8,no,yes,3,75600,no
3784,553015,sales,junior,high,1,no,no,3,30000,yes
3785,210783,sales,junior,low,2,no,no,4,12000,yes
3786,404923,hr,junior,high,1,no,no,4,39600,yes
3787,129796,technology,junior,medium,3,no,no,1,33600,yes
3788,362952,hr,junior,low,1,no,no,4,20400,no
3789,890138,hr,middle,medium,1,no,no,2,43200,no
3790,102266,marketing,middle,medium,6,no,no,4,36000,no
3791,766554,technology,junior,medium,2,no,no,5,31200,no
3792,109618,sales,senior,high,8,no,no,5,70800,no
3793,851862,hr,junior,medium,2,no,no,4,27600,no
3794,298919,purchasing,junior,low,1,no,no,4,19200,yes
3795,507493,technology,middle,low,6,no,no,2,32400,no
3796,921695,sales,middle,medium,6,no,yes,4,33600,no
3797,510799,technology,middle,high,5,no,no,3,67200,no
3798,525743,technology,junior,high,3,no,no,3,43200,yes
3799,650843,sales,middle,low,6,no,no,4,28800,no
3800,213900,hr,junior,low,1,no,yes,3,15600,yes
3801,923176,sales,middle,high,4,yes,no,4,52800,no
3802,582387,sales,middle,high,2,no,no,5,60000,no
3803,992002,technology,junior,medium,3,no,no,3,33600,no
3804,885186,sales,middle,low,5,no,no,4,19200,no
3805,913234,purchasing,junior,medium,1,no,no,3,28800,yes
3806,962999,technology,junior,low,1,no,no,4,15600,yes
3807,874959,marketing,middle,low,7,no,no,4,25200,no
3808,699666,purchasing,senior,low,7,no,no,2,25200,no
3809,442415,technology,middle,low,5,no,no,4,34800,no
3810,624558,sales,middle,low,7,no,no,3,19200,no
3811,759324,sales,senior,medium,7,no,no,4,44400,no
3812,966884,sales,junior,medium,4,no,no,3,21600,no
3813,307591,sales,junior,medium,3,no,no,3,26400,yes
3814,496520,sales,junior,medium,1,no,no,5,21600,no
3815,198777,sales,middle,high,7,no,no,4,52800,no
3816,285915,sales,junior,medium,3,no,no,3,27600,yes
3817,743966,technology,middle,low,5,no,no,4,34800,no
3818,409764,marketing,senior,medium,1,no,no,3,46800,no
3819,395332,purchasing,junior,low,1,no,no,4,15600,yes
3820,522203,purchasing,junior,medium,1,no,no,4,30000,no
3821,855214,technology,middle,medium,6,no,no,4,50400,no
3822,975673,hr,junior,medium,2,no,no,2,26400,no
3823,811029,purchasing,junior,low,2,no,no,3,19200,yes
3824,267691,technology,middle,medium,6,no,no,4,45600,no
3825,886561,sales,junior,high,2,no,no,4,34800,no
3826,762937,hr,junior,medium,1,no,no,4,24000,yes
3827,116848,sales,junior,medium,2,no,no,3,21600,yes
3828,353258,hr,middle,high,4,no,no,2,54000,no
3829,497522,technology,middle,medium,7,no,no,1,38400,no
3830,823641,sales,middle,low,7,no,no,3,18000,no
3831,160450,technology,senior,high,1,no,no,3,92400,no
3832,526614,technology,middle,medium,2,no,no,3,44400,no
3833,151018,purchasing,junior,medium,2,no,no,5,30000,no
3834,794920,hr,junior,medium,1,no,no,4,24000,yes
3835,470331,hr,middle,low,8,no,no,5,30000,no
3836,133814,hr,junior,medium,1,no,no,3,30000,yes
3837,959909,technology,middle,medium,4,no,no,3,39600,no
3838,441766,purchasing,senior,high,8,no,yes,3,72000,no
3839,553161,hr,middle,low,8,no,no,3,30000,no
3840,766809,sales,middle,medium,9,no,no,4,33600,no
3841,569596,sales,junior,low,4,no,no,4,18000,no
3842,988379,hr,middle,medium,5,yes,no,4,34800,no
3843,918790,sales,middle,high,6,no,no,4,49200,no
3844,296379,hr,junior,medium,3,no,no,3,22800,yes
3845,326471,sales,middle,low,4,no,no,4,19200,no
3846,899958,hr,junior,medium,4,no,no,3,28800,no
3847,360990,sales,middle,high,4,yes,no,4,57600,no
3848,911632,sales,middle,medium,2,no,no,5,38400,no
3849,449489,purchasing,junior,medium,2,no,yes,3,25200,yes
3850,851944,technology,junior,low,1,no,no,4,15600,yes
3851,249291,technology,middle,low,4,no,no,3,33600,no
3852,947313,technology,junior,medium,1,no,no,1,30000,yes
3853,412950,sales,junior,medium,2,no,no,5,28800,no
3854,939843,marketing,junior,low,1,no,no,3,13200,yes
3855,154275,sales,junior,medium,1,no,no,4,25200,no
3856,564315,technology,junior,low,1,no,no,4,19200,yes
3857,364226,marketing,middle,low,7,no,no,3,25200,no
3858,710854,sales,middle,high,9,no,yes,2,46800,no
3859,590175,purchasing,middle,high,9,no,no,2,56400,no
3860,249693,marketing,junior,medium,1,no,no,4,28800,no
3861,450007,purchasing,middle,low,6,no,yes,2,28800,no
3862,880743,sales,senior,medium,5,no,no,3,56400,no
3863,706984,technology,middle,medium,2,no,no,5,45600,no
3864,832669,technology,junior,medium,2,no,no,5,36000,no
3865,459898,purchasing,senior,medium,9,no,no,4,45600,no
3866,628892,sales,middle,medium,8,no,no,4,38400,no
3867,336337,technology,junior,medium,1,no,no,2,33600,yes
3868,783629,marketing,middle,medium,2,no,no,5,46800,no
3869,678290,sales,middle,high,4,no,no,3,52800,no
3870,288495,technology,junior,low,1,no,no,4,22800,no
3871,315966,sales,junior,medium,1,no,no,3,21600,yes
3872,674470,technology,junior,high,2,no,no,3,42000,yes
3873,508129,sales,middle,medium,2,no,no,4,38400,no
3874,892429,marketing,middle,medium,3,no,no,3,40800,no
3875,463127,sales,middle,high,9,no,no,2,55200,no
3876,271512,marketing,middle,high,1,no,no,3,55200,no
3877,800444,marketing,middle,medium,3,no,yes,1,34800,no
3878,246949,sales,middle,medium,9,no,no,5,44400,no
3879,581349,sales,middle,medium,6,no,no,4,43200,no
3880,671211,sales,middle,high,7,no,no,4,52800,no
3881,478968,technology,junior,medium,2,no,no,2,26400,no
3882,900663,sales,middle,low,3,no,yes,2,18000,yes
3883,559698,technology,senior,low,8,no,no,4,48000,no
3884,584954,technology,junior,medium,2,no,no,1,26400,yes
3885,383847,hr,middle,low,4,no,no,3,28800,no
3886,897855,hr,junior,low,3,no,no,4,19200,no
3887,366796,sales,junior,medium,2,no,no,2,24000,no
3888,404133,marketing,middle,medium,9,no,no,4,46800,no
3889,896836,hr,middle,medium,5,no,no,3,39600,no
3890,866348,sales,middle,low,3,no,no,4,28800,no
3891,392776,purchasing,junior,low,1,no,no,2,15600,yes
3892,907332,technology,junior,low,1,no,yes,4,19200,yes
3893,766697,sales,junior,medium,2,no,no,5,21600,no
3894,220587,marketing,junior,medium,4,no,no,5,24000,no
3895,693780,technology,junior,low,2,no,no,4,15600,no
3896,284624,marketing,middle,medium,3,no,no,3,45600,no
3897,775867,technology,middle,medium,2,no,no,4,45600,no
3898,812291,technology,junior,medium,2,no,no,4,27600,no
3899,689797,sales,middle,low,5,no,no,3,28800,no
3900,683192,sales,junior,medium,1,no,yes,3,26400,yes
3901,803307,sales,middle,medium,5,yes,no,4,38400,no
3902,205252,purchasing,senior,medium,3,no,no,3,45600,no
3903,355282,technology,junior,medium,4,no,no,4,34800,no
3904,766909,sales,junior,medium,1,no,no,4,27600,no
3905,241823,sales,middle,medium,2,no,no,4,43200,no
3906,109275,sales,middle,high,7,no,no,4,57600,no
3907,432922,marketing,junior,high,3,no,no,3,33600,yes
3908,182316,sales,middle,medium,4,no,no,4,33600,no
3909,110617,hr,junior,low,1,no,no,4,16800,no
3910,262559,purchasing,middle,high,9,no,no,4,49200,no
3911,819087,marketing,senior,high,7,no,no,3,73200,no
3912,997047,sales,middle,high,2,no,no,4,54000,no
3913,804030,sales,middle,medium,9,no,no,2,32400,no
3914,888956,hr,middle,low,6,no,no,3,19200,no
3915,477303,sales,junior,medium,2,no,no,3,25200,yes
3916,255650,sales,middle,medium,2,no,no,4,33600,no
3917,639771,purchasing,middle,medium,6,no,no,3,42000,no
3918,581908,sales,junior,medium,3,no,no,5,25200,no
3919,701658,marketing,junior,high,1,no,no,5,38400,yes
3920,826571,marketing,middle,medium,2,no,no,4,36000,no
3921,749007,marketing,junior,medium,1,no,no,1,22800,no
3922,417335,marketing,junior,low,1,no,no,5,21600,no
3923,561267,technology,middle,medium,4,no,no,5,39600,no
3924,107297,technology,middle,medium,7,no,no,4,40800,no
3925,515388,sales,junior,low,2,no,no,4,15600,no
3926,385349,purchasing,junior,low,2,no,yes,4,15600,yes
3927,339697,technology,junior,medium,1,no,no,5,32400,no
3928,119542,technology,junior,medium,2,no,no,4,27600,no
3929,752679,technology,junior,medium,2,no,no,3,33600,no
3930,557398,sales,middle,low,5,no,no,5,28800,no
3931,202705,hr,middle,medium,2,yes,no,3,44400,no
3932,348105,sales,junior,low,1,no,no,5,15600,no
3933,709317,marketing,junior,medium,2,no,no,3,30000,yes
3934,213758,sales,junior,low,2,no,no,1,12000,yes
3935,375100,technology,junior,medium,4,no,no,4,27600,no
3936,844877,hr,junior,medium,2,no,no,4,30000,no
3937,252834,marketing,junior,medium,2,no,no,2,22800,yes
3938,829395,sales,middle,medium,9,no,no,3,38400,no
3939,370543,technology,middle,medium,8,no,no,3,45600,no
3940,587121,sales,middle,high,7,no,no,4,48000,no
3941,637763,technology,middle,low,4,no,no,4,22800,no
3942,377252,sales,middle,medium,9,no,no,4,38400,no
3943,666481,technology,middle,low,7,no,no,3,32400,no
3944,749196,sales,senior,medium,6,no,yes,3,57600,no
3945,981636,purchasing,senior,high,6,no,no,5,81600,no
3946,222654,sales,junior,medium,1,no,no,3,26400,yes
3947,628129,marketing,junior,low,2,no,no,4,13200,yes
3948,786790,technology,senior,low,8,no,no,4,39600,no
3949,718344,purchasing,junior,high,1,no,yes,2,31200,yes
3950,391230,sales,junior,medium,1,no,no,3,24000,yes
3951,527926,purchasing,junior,high,3,no,yes,4,32400,yes
3952,188308,purchasing,junior,low,4,no,no,4,19200,no
3953,857841,technology,middle,high,4,no,no,3,67200,no
3954,619324,sales,middle,high,7,no,yes,3,56400,no
3955,781509,technology,junior,low,1,no,no,4,19200,yes
3956,356024,hr,junior,medium,4,no,no,5,22800,no
3957,973467,technology,junior,low,1,no,no,3,22800,yes
3958,782774,marketing,middle,low,4,no,no,2,30000,no
3959,889870,technology,middle,medium,6,no,no,4,39600,no
3960,515692,hr,junior,high,3,no,no,5,40800,no
3961,512389,technology,junior,medium,3,no,no,4,27600,no
3962,410080,hr,junior,medium,4,no,no,4,27600,no
3963,965342,sales,junior,medium,3,no,no,4,27600,no
3964,498860,marketing,middle,high,3,no,no,4,51600,no
3965,535142,sales,junior,medium,1,no,no,5,21600,yes
3966,900095,marketing,middle,low,6,no,no,4,20400,no
3967,214804,sales,junior,low,1,no,no,4,15600,yes
3968,431959,sales,junior,medium,1,no,no,1,20400,yes
3969,487817,marketing,junior,medium,3,no,no,4,32400,no
3970,288951,marketing,middle,medium,10,no,no,5,48000,no
3971,128487,sales,junior,low,1,no,no,3,12000,yes
3972,356781,hr,middle,low,7,no,no,4,25200,no
3973,616445,marketing,senior,medium,8,no,no,4,49200,no
3974,262632,sales,middle,low,5,no,no,5,30000,no
3975,941331,technology,middle,low,3,no,no,4,34800,no
3976,411254,sales,junior,medium,3,no,no,4,21600,no
3977,435985,sales,junior,low,1,no,no,3,18000,yes
3978,667744,technology,junior,high,1,no,no,5,44400,yes
3979,704227,hr,middle,medium,6,no,no,3,34800,no
3980,321933,sales,middle,low,5,no,no,2,27600,no
3981,331312,sales,junior,medium,2,no,no,3,25200,no
3982,478165,technology,senior,high,4,no,no,3,87600,no
3983,557012,technology,middle,medium,4,yes,no,5,46800,no
3984,290559,sales,junior,medium,1,no,no,4,27600,no
3985,380294,technology,middle,high,8,no,no,4,63600,no
